2023/3/16 2:54:0 , -14.5238,-14.521,0.0785,11.9111,0.0,
2023/3/16 3:3:0 , -14.521,-14.5265,0.0798,11.9116,0.0,
2023/3/16 3:14:0 , -14.521,-14.5265,0.0789,11.9125,0.0,
2023/3/16 3:23:0 , -14.521,-14.5238,0.0789,11.9139,0.0,
2023/3/16 3:33:0 , -14.521,-14.5238,0.0789,11.9134,0.0,
2023/3/16 3:43:0 , -14.521,-14.5265,0.0798,11.9121,0.0,
2023/3/16 3:53:0 , -14.5238,-14.5265,0.0798,11.9121,0.0,
2023/3/16 4:3:0 , -14.521,-14.5265,0.0803,11.9102,0.0,
2023/3/16 4:13:0 , -14.5238,-14.521,0.0785,11.9093,0.0,
2023/3/16 4:24:0 , -14.5238,-14.521,0.0789,11.9121,0.0,
2023/3/16 4:33:0 , -14.5238,-14.5238,0.0798,11.9139,0.0,
2023/3/16 4:44:0 , -14.5265,-14.521,0.0798,11.9125,0.0,
2023/3/16 4:53:0 , -14.521,-14.5265,0.0798,11.9111,0.0,
2023/3/16 5:4:0 , -14.5238,-14.521,0.0794,11.9121,0.0,
2023/3/16 5:13:0 , -14.521,-14.5265,0.0798,11.9125,0.0,
2023/3/16 5:24:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/16 5:33:0 , -14.5238,-14.5238,0.0798,11.9116,0.0,
2023/3/16 5:43:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/16 5:54:0 , -14.5238,-14.521,0.0785,11.9125,0.0,
2023/3/16 6:3:0 , -14.5238,-14.521,0.0785,11.9121,0.0,
2023/3/16 6:14:0 , -14.5238,-14.5238,0.0803,11.9125,0.0,
2023/3/16 6:23:0 , -14.5238,-14.5238,0.0798,11.9125,0.0,
2023/3/16 6:34:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/16 6:43:0 , -14.521,-14.5265,0.0798,11.9111,0.0,
2023/3/16 6:54:0 , -14.5238,-14.521,0.0785,11.9107,0.0,
2023/3/16 7:3:0 , -14.521,-14.5265,0.0789,11.913,0.0,
2023/3/16 7:14:0 , -14.521,-14.5238,0.0789,11.9121,0.0,
2023/3/16 7:24:0 , -14.5238,-14.521,0.0785,11.9121,0.0,
2023/3/16 7:34:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/16 7:44:0 , -14.5238,-14.521,0.0789,11.9125,0.0,
2023/3/16 7:53:0 , -14.521,-14.5238,0.0789,11.9116,0.0,
2023/3/16 8:4:0 , -14.5238,-14.521,0.0794,11.9139,0.0,
2023/3/16 8:13:0 , -14.5183,-14.5238,0.0789,11.9121,0.0,
2023/3/16 8:24:0 , -14.521,-14.5265,0.0798,11.9121,0.0,
2023/3/16 8:34:0 , -14.521,-14.5238,0.0785,11.9121,0.0,
2023/3/16 8:44:0 , -14.521,-14.5238,0.0789,11.9125,0.0,
2023/3/16 8:54:0 , -14.521,-14.5265,0.0798,11.9134,0.0,
2023/3/16 9:4:0 , -14.521,-14.5265,0.0794,11.9121,0.0,
2023/3/16 9:14:0 , -14.521,-14.5238,0.0789,11.9134,0.0,
